datetime,open,high,low,close,volume,hold
2026-02-06 22:00:00,14640.0,14670.0,14635.0,14650.0,36957,706701
2026-02-06 22:30:00,14655.0,14655.0,14575.0,14585.0,27510,705436
2026-02-06 23:00:00,14580.0,14625.0,14580.0,14620.0,2943,703253
2026-02-09 09:30:00,14605.0,14620.0,14575.0,14605.0,152983,706124
2026-02-09 10:00:00,14605.0,14660.0,14605.0,14615.0,27114,705862
2026-02-09 10:45:00,14620.0,14645.0,14610.0,14640.0,7980,704633
2026-02-09 11:15:00,14640.0,14640.0,14605.0,14620.0,9615,703599
2026-02-09 13:45:00,14620.0,14635.0,14605.0,14615.0,9952,701951
2026-02-09 14:15:00,14620.0,14620.0,14595.0,14595.0,11136,702104
2026-02-09 14:45:00,14595.0,14600.0,14575.0,14590.0,16370,703141
2026-02-09 15:00:00,14590.0,14595.0,14575.0,14580.0,20,700704
2026-02-09 21:30:00,14595.0,14610.0,14565.0,14575.0,35430,702597
2026-02-09 22:00:00,14575.0,14600.0,14555.0,14575.0,20193,702125
2026-02-09 22:30:00,14570.0,14575.0,14560.0,14575.0,8580,702912
2026-02-09 23:00:00,14570.0,14635.0,14565.0,14630.0,26854,700573
2026-02-10 09:30:00,14630.0,14640.0,14595.0,14610.0,24942,700856
2026-02-10 10:00:00,14605.0,14635.0,14605.0,14625.0,6654,700974
2026-02-10 10:45:00,14620.0,14635.0,14610.0,14620.0,2455,700508
2026-02-10 11:15:00,14620.0,14630.0,14600.0,14625.0,11459,701079
